symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"XRPUSDT","closed",1705190400000,1705363200000,0.5769915600000001,0.57500916,21.6,-0.06770305555200196,"signal_exit"
"ADAUSDT","closed",1705190400000,1705363200000,0.5257301200000001,0.53495728,11.9,0.09718102393999839,"signal_exit"
"SOLUSDT","closed",1705536000000,1705622400000,94.51328000000001,89.67987086080001,0.066,-0.3311617511440126,"stop_loss"
"DOGEUSDT","closed",1705795200000,1705881600000,0.085562552,0.08118688309072,71,-0.32251170245032057,"stop_loss"
"BNBUSDT","closed",1705449600000,1705968000000,309.77128,293.9295767408,0.04,-0.6578161646376319,"stop_loss"
"SOLUSDT","closed",1706486400000,1706659200000,101.80201600000001,96.59586090176,0.058,-0.3134640725582223,"stop_loss"
"ADAUSDT","closed",1706572800000,1706745600000,0.51421632,0.48791929739519996,5.9,-0.16106503351095158,"stop_loss"
"BTCUSDT","closed",1706486400000,1707696000000,43354.66324,49365.00691428769,0.00027,1.597758481116017,"take_profit"
"ETHUSDT","closed",1706832000000,1707696000000,2311.830872,2632.324609447104,0.0024000000000000002,0.7573189967175775,"take_profit"
"BNBUSDT","closed",1707350400000,1707955200000,319.58304000000004,363.88747600128005,0.009000000000000001,0.39258868936750835,"take_profit"
"BTCUSDT","closed",1708905600000,1709078400000,54541.841764000004,62103.08637142686,0.00023,1.7122579262370294,"take_profit"
"DOGEUSDT","closed",1708905600000,1709078400000,0.08933707600000002,0.10172205352003202,75,0.9145438792883986,"take_profit"
"SOLUSDT","closed",1709078400000,1709251200000,119.17283600000002,135.69400460035203,0.088,1.4314345548581464,"take_profit"
"XRPUSDT","closed",1709078400000,1709510400000,0.57569,0.6554990560800001,9.1,0.7150585899176729,"take_profit"
"DOGEUSDT","closed",1711238400000,1711584000000,0.176721812,0.20122111024118403,87,2.098557912748028,"take_profit"
"XRPUSDT","closed",1711411200000,1711929600000,0.63245804,0.6001141358344,12.100000000000001,-0.406275363731357,"stop_loss"
"BTCUSDT","closed",1711497600000,1712016000000,69553.35398800002,65996.39546505369,0.00005,-0.18462541361996854,"stop_loss"
"BNBUSDT","closed",1712534400000,1712620800000,587.10368,579.8034,0.014,-0.11854061912000091,"signal_exit"
"BTCUSDT","closed",1712534400000,1712707200000,71705.944,68038.90202384,0.00022,-0.8374931008804474,"stop_loss"
"ETHUSDT","closed",1712620800000,1712880000000,3510.5976680000003,3331.0657032584804,0.0011,-0.20501099092405628,"stop_loss"
"BNBUSDT","closed",1712707200000,1712880000000,610.4316400000001,579.2141659304001,0.022,-0.7129566372616694,"stop_loss"
"XRPUSDT","closed",1712707200000,1712880000000,0.61794064,0.5863391556704,11.3,-0.3707051346155561,"stop_loss"
"BTCUSDT","closed",1713830400000,1714003200000,66493.6968,63093.209145648005,0.00011,-0.38830820163274193,"stop_loss"
"ETHUSDT","closed",1713830400000,1714435200000,3223.3233520000003,3058.48259577872,0.0012000000000000001,-0.20534707460287072,"stop_loss"
"BNBUSDT","closed",1713744000000,1714435200000,605.2254,574.274173044,0.024,-0.7711374366970549,"stop_loss"
"DOGEUSDT","closed",1714953600000,1715126400000,0.156667776,0.14865578593536,22,-0.18298089978465848,"stop_loss"
"XRPUSDT","closed",1714867200000,1715299200000,0.53023552,0.5031192755072,13.5,-0.3800195903921457,"stop_loss"
"SOLUSDT","closed",1714867200000,1715558400000,145.904876,138.44330064136,0.098,-0.7591005064575747,"stop_loss"
"SOLUSDT","closed",1715731200000,1716163200000,158.710224,180.71253977356804,0.08600000000000001,1.8630087988423227,"take_profit"
"BNBUSDT","closed",1716249600000,1716422400000,619.2422,587.574153892,0.015,-0.4931229369283816,"stop_loss"
"ADAUSDT","closed",1715904000000,1716422400000,0.48297888000000005,0.45827934007680005,7.300000000000001,-0.18717782644592074,"stop_loss"
"BTCUSDT","closed",1715817600000,1717027200000,65313.492252000004,68270.147396,0.0001,0.2823071504351997,"signal_exit"
"BNBUSDT","closed",1717372800000,1717545600000,627.15168,714.0949717017602,0.022,1.883244991101284,"take_profit"
"ETHUSDT","closed",1717545600000,1717718400000,3870.6291880000003,3672.6852113256805,0.001,-0.20548729107364583,"stop_loss"
"SOLUSDT","closed",1717545600000,1717718400000,173.74824800000002,164.86276259728,0.056,-0.5165493991457684,"stop_loss"
"BTCUSDT","closed",1717545600000,1718064000000,71193.32960000001,67552.50272425602,0.0001,-0.3779572708068253,"stop_loss"
"XRPUSDT","closed",1718755200000,1719187200000,0.4938919600000001,0.46863432516560005,29.900000000000002,-0.7839828174750121,"stop_loss"
"DOGEUSDT","closed",1719619200000,1719878400000,0.12204628000000001,0.12514964,29,0.08282875832000025,"signal_exit"
"SOLUSDT","closed",1719532800000,1720051200000,140.198036,133.02830843896,0.10200000000000001,-0.759181298358854,"stop_loss"
"ADAUSDT","closed",1719619200000,1720051200000,0.38456092000000003,0.36489447455120005,18.8,-0.38381893585500126,"stop_loss"
"SOLUSDT","closed",1720828800000,1721088000000,142.07028000000003,161.76576705696004,0.048,0.9307992484753473,"take_profit"
"XRPUSDT","closed",1720828800000,1721174400000,0.52633084,0.59929713701088,6.7,0.48133248252692384,"take_profit"
"ADAUSDT","closed",1720742400000,1721779200000,0.41699980000000003,0.40581244,33.2,-0.3987377183680003,"signal_exit"
"XRPUSDT","closed",1723248000000,1723334400000,0.5848009200000001,0.5548942009512,24.5,-0.7606371471589046,"stop_loss"
"SOLUSDT","closed",1723420800000,1723593600000,146.465548,143.53754800000002,0.048,-0.1544641486080005,"signal_exit"
"BTCUSDT","closed",1723420800000,1723680000000,59417.855968,56379.22681379648,0.00023,-0.7255180345066226,"stop_loss"
"BNBUSDT","closed",1723507200000,1724371200000,524.8290400000001,597.5871394732802,0.006,0.4298140997628406,"take_profit"
"BTCUSDT","closed",1724198400000,1724716800000,61229.417236,58098.144838550965,0.00009,-0.29255399635712376,"stop_loss"
"SOLUSDT","closed",1724371200000,1724716800000,153.443912,145.59679034032,0.032,-0.2606771955846501,"stop_loss"
"XRPUSDT","closed",1724112000000,1724716800000,0.59441244,0.5640141878184001,20.1,-0.6342892440693095,"stop_loss"
"ADAUSDT","closed",1726012800000,1726358400000,0.35362384,0.3355395168224,18.6,-0.34918684954025636,"stop_loss"
"SOLUSDT","closed",1726012800000,1726790400000,132.578904,150.958582619328,0.099,1.7915179721381609,"take_profit"
"DOGEUSDT","closed",1726012800000,1727308800000,0.10143157200000001,0.11549323368950402,32,0.44303158028206413,"take_profit"
"ADAUSDT","closed",1726876800000,1727395200000,0.35883008000000005,0.4085754116505601,27.700000000000003,1.356688554601794,"take_profit"
"ETHUSDT","closed",1726790400000,1727740800000,2564.4736800000005,2433.3264960048004,0.0018000000000000002,-0.24506097150816863,"stop_loss"
