symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"DOGEUSDT","closed",1706140800000,1706313600000,0.07801236,0.080075888,112,0.2134092522240003,"signal_exit"
"SOLUSDT","closed",1706572800000,1706659200000,101.48111999999999,97.34393769983998,0.08600000000000001,-0.3728966327759462,"stop_loss"
"ADAUSDT","closed",1706918400000,1707091200000,0.5128099199999999,0.4919036851814399,13.100000000000001,-0.2870334243510122,"stop_loss"
"BTCUSDT","closed",1706659200000,1707436800000,42614.064,46837.970023680005,0.00013000000000000002,0.537479018655322,"take_profit"
"ETHUSDT","closed",1707350400000,1707696000000,2421.48564,2661.5032966368,0.0027,0.63432360279044,"take_profit"
"BNBUSDT","closed",1707436800000,1707955200000,324.25919999999996,356.399771904,0.02,0.62919825864192,"take_profit"
"XRPUSDT","closed",1707696000000,1708992000000,0.5319251999999999,0.5846496258239999,12.600000000000001,0.6502589225770192,"take_profit"
"SOLUSDT","closed",1709164800000,1709596800000,125.78054399999999,120.65272278220799,0.075,-0.4030690863430664,"stop_loss"
"DOGEUSDT","closed",1711411200000,1711584000000,0.18244583999999997,0.20052987166079997,51,0.9027538534061001,"take_profit"
"BTCUSDT","closed",1711670400000,1712016000000,69906.42043199998,67056.47548382821,0.00013000000000000002,-0.388298019731387,"stop_loss"
"ETHUSDT","closed",1712793600000,1712880000000,3505.3220159999996,3362.4170480517114,0.0027,-0.4043863089333186,"stop_loss"
"BNBUSDT","closed",1713916800000,1714348800000,609.2870399999999,584.4476259532798,0.015,-0.3904972306900998,"stop_loss"
"ETHUSDT","closed",1714348800000,1714435200000,3219.303384,3088.0588236410877,0.0019,-0.2613486528764515,"stop_loss"
"ETHUSDT","closed",1714694400000,1714780800000,3105.092088,3114.736216,0.0029000000000000002,0.009930469118398122,"signal_exit"
"XRPUSDT","closed",1714694400000,1714780800000,0.5321253599999999,0.52977584,11.200000000000001,-0.03820791743999852,"signal_exit"
"SOLUSDT","closed",1715040000000,1715126400000,148.14842399999998,142.10870905036796,0.04,-0.2531988833072951,"stop_loss"
"XRPUSDT","closed",1714867200000,1715212800000,0.5300236799999999,0.5084156746137599,17.1,-0.3872542050685972,"stop_loss"
"BNBUSDT","closed",1715212800000,1715299200000,597.27744,585.13152,0.009000000000000001,-0.11995496063999944,"signal_exit"
"DOGEUSDT","closed",1715212800000,1715299200000,0.15232176,0.14611190648831998,45,-0.2928729230175753,"stop_loss"
"DOGEUSDT","closed",1715731200000,1715817600000,0.155464272,0.149126304559104,56,-0.3719832489774859,"stop_loss"
"ADAUSDT","closed",1715990400000,1716163200000,0.4823855999999999,0.4627197038591999,14,-0.288554020225229,"stop_loss"
"BTCUSDT","closed",1715817600000,1716249600000,65287.39816799999,71758.68507441215,0.00008,0.5067392658535796,"take_profit"
"BNBUSDT","closed",1716249600000,1716422400000,618.9947999999999,593.7596199935998,0.014,-0.370271081969511,"stop_loss"
"SOLUSDT","closed",1719792000000,1719964800000,146.78733599999998,140.80310988595198,0.058,-0.3637653604761688,"stop_loss"
"ADAUSDT","closed",1719964800000,1720051200000,0.40722551999999995,0.3906237500006399,20.700000000000003,-0.3601721188757665,"stop_loss"
"SOLUSDT","closed",1720915200000,1721174400000,147.77812799999998,162.42589604736,0.036000000000000004,0.5161523048392551,"take_profit"
"ADAUSDT","closed",1720828800000,1721260800000,0.44195327999999995,0.4239357286809599,18.7,-0.3531203341283824,"stop_loss"
"DOGEUSDT","closed",1721174400000,1721433600000,0.12187742399999998,0.13395791426688,45,0.5321094717875905,"take_profit"
"XRPUSDT","closed",1723507200000,1723680000000,0.5774615999999999,0.5539196454911999,14.8,-0.3651653691635115,"stop_loss"
"BNBUSDT","closed",1724025600000,1724716800000,558.8467199999999,536.0636569190399,0.015,-0.3581696018681857,"stop_loss"
"XRPUSDT","closed",1724025600000,1724716800000,0.5989788,0.5745596322816,9.1,-0.23289362597120267,"stop_loss"
"DOGEUSDT","closed",1726185600000,1726358400000,0.107045568,0.10268153428377598,76,-0.3476058222065914,"stop_loss"
"BNBUSDT","closed",1726272000000,1726444800000,553.7426399999999,531.1676600524798,0.009000000000000001,-0.21293901222815315,"stop_loss"
"SOLUSDT","closed",1726444800000,1726790400000,131.575176,144.61690744512,0.06,0.7659323617004938,"take_profit"
"ETHUSDT","closed",1726790400000,1727740800000,2563.4491199999998,2458.9424262758394,0.002,-0.2190581705408734,"stop_loss"
"BNBUSDT","closed",1728864000000,1729814400000,589.57128,565.5356380569599,0.013000000000000001,-0.3274797351942613,"stop_loss"
"BTCUSDT","closed",1728950400000,1730851200000,67127.79931199999,73781.50677980542,0.00008,0.5210238529370912,"take_profit"
"ADAUSDT","closed",1730937600000,1731024000000,0.40682519999999994,0.447149713824,13.200000000000001,0.5210111136143238,"take_profit"
"SOLUSDT","closed",1730937600000,1731283200000,196.50707999999997,215.98486176959997,0.042,0.8007421727688779,"take_profit"
"BNBUSDT","closed",1731196800000,1731456000000,627.831864,602.2364145684479,0.008,-0.2146041416809643,"stop_loss"
"BNBUSDT","closed",1735430400000,1735603200000,695.265768,701.73816,0.012,0.06090465686400037,"end_of_period"
