symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"BNBUSDT","closed",1704072300000,1704074700000,314.97752,313.52331999999996,0.004,-0.00833080336000025,"signal_exit"
"XRPUSDT","closed",1704071400000,1704075300000,0.6174400400000001,0.6162596,8,-0.019313117120000278,"signal_exit"
"SOLUSDT","closed",1704072000000,1704075600000,102.312628,103.545596,0.024,0.0246506346240003,"signal_exit"
"SOLUSDT","closed",1704077100000,1704078600000,103.894524,103.255944,0.048,-0.04059506246399991,"signal_exit"
"SOLUSDT","closed",1704081900000,1704082500000,103.56412800000001,102.037408,0.048,-0.08315143372800105,"signal_exit"
"ADAUSDT","closed",1704081900000,1704083100000,0.5977164,0.5932872,4.1000000000000005,-0.02304283476000002,"signal_exit"
"BTCUSDT","closed",1704084300000,1704086700000,42407.868448,42247.15250800001,0.00011,-0.026990805705159993,"signal_exit"
"ETHUSDT","closed",1704084600000,1704087900000,2280.563396,2273.0290880000002,0.0011,-0.01329669053239968,"signal_exit"
"BNBUSDT","closed",1704085200000,1704087900000,309.87140000000005,308.22968000000003,0.004,-0.009039284320000007,"signal_exit"
"BTCUSDT","closed",1704090000000,1704096000000,42361.933392000006,42409.048,0.00011,-0.004142201073120688,"signal_exit"
"ADAUSDT","closed",1704090000000,1704097800000,0.59591424,0.59708264,4.3,-0.0001057665840002997,"signal_exit"
"XRPUSDT","closed",1704090300000,1704098100000,0.61203356,0.6138624800000001,2.1,0.0012663503160001977,"signal_exit"
"BTCUSDT","closed",1704096300000,1704098700000,42535.871868,42480.282416,0.00006000000000000001,-0.00843633637704011,"signal_exit"
"ADAUSDT","closed",1704099300000,1704104700000,0.6001192800000001,0.6002788,2.1,-0.002185843968000256,"signal_exit"
"SOLUSDT","closed",1704106200000,1704106500000,104.30501600000002,104.015032,0.012,-0.005979648576000418,"signal_exit"
"BTCUSDT","closed",1704099000000,1704108300000,42595.423244000005,42629.88268,0.00011,-0.0055842456916410654,"signal_exit"
"SOLUSDT","closed",1704107400000,1704108300000,104.61538800000001,103.79529600000001,0.012,-0.012342032207999898,"signal_exit"
"XRPUSDT","closed",1704099000000,1704108600000,0.6168393200000001,0.61735828,4.1000000000000005,-0.002932474160000087,"signal_exit"
"ETHUSDT","closed",1704110700000,1704114000000,2304.9926760000003,2297.1101559999997,0.001,-0.012484622832000802,"signal_exit"
"XRPUSDT","closed",1704110100000,1704114300000,0.6212446000000001,0.6189563600000001,7.800000000000001,-0.027521839488000133,"signal_exit"
"BTCUSDT","closed",1704115500000,1704117900000,42768.530724000004,42627.056076,0.00005,-0.011343511740000256,"signal_exit"
"SOLUSDT","closed",1704110700000,1704117900000,104.254956,104.834048,0.012,0.004440035951999821,"signal_exit"
"DOGEUSDT","closed",1704115200000,1704118500000,0.090538516,0.090301508,46,-0.019221009103999265,"signal_exit"
"ETHUSDT","closed",1704120300000,1704121500000,2302.1192320000005,2299.047828,0.0021000000000000003,-0.016112399226000385,"signal_exit"
"DOGEUSDT","closed",1704120300000,1704126000000,0.09058857600000002,0.09065108799999999,26,-0.0030869192640006204,"signal_exit"
"ETHUSDT","closed",1704121800000,1704126600000,2304.6622800000005,2308.0070640000004,0.0013000000000000002,-0.001648250947200225,"signal_exit"
"ADAUSDT","closed",1704127500000,1704128100000,0.6063267200000001,0.60267592,6.9,-0.033532638216001054,"signal_exit"
"BNBUSDT","closed",1704121200000,1704128400000,310.4721200000001,311.32596,0.004,0.000928167679999703,"signal_exit"
"BTCUSDT","closed",1704129300000,1704130200000,42805.264752,42660.815516,0.00008,-0.01839322530143983,"signal_exit"
"DOGEUSDT","closed",1704127500000,1704130200000,0.09138953600000001,0.09100066799999999,23,-0.013138938692000224,"signal_exit"
"ETHUSDT","closed",1704129300000,1704131700000,2316.2762000000002,2310.9834880000003,0.0008,-0.00793597735039997,"signal_exit"
"BNBUSDT","closed",1704131100000,1704134400000,311.9739200000001,311.52572,0.012,-0.012860395680001524,"signal_exit"
"SOLUSDT","closed",1704131700000,1704135600000,107.21850800000001,107.650664,0.017,0.0036938760759999134,"signal_exit"
"SOLUSDT","closed",1704137100000,1704140700000,108.69027200000001,108.3698,0.017,-0.009138045224000413,"signal_exit"
"ADAUSDT","closed",1704131100000,1704141000000,0.60602636,0.6159599600000001,3.3000000000000003,0.028748325144000386,"signal_exit"
"ETHUSDT","closed",1704142800000,1704143100000,2346.352248,2338.1908,0.0012000000000000001,-0.015415189257600659,"signal_exit"
"ETHUSDT","closed",1704143400000,1704144000000,2343.5789240000004,2334.525204,0.0009000000000000001,-0.012358641715200402,"signal_exit"
"XRPUSDT","closed",1704136800000,1704144300000,0.6258501200000001,0.62654724,6,-0.003331664160000525,"signal_exit"
"ADAUSDT","closed",1704142800000,1704144300000,0.62064388,0.6154605599999999,2.4000000000000004,-0.015406618656000237,"signal_exit"
"SOLUSDT","closed",1704145800000,1704147600000,108.29980400000001,107.281108,0.044,-0.05430818412800065,"signal_exit"
"XRPUSDT","closed",1704146100000,1704147600000,0.62895384,0.62634748,1.9000000000000001,-0.007337156508000264,"signal_exit"
"DOGEUSDT","closed",1704145800000,1704147900000,0.09185008800000001,0.091420164,26,-0.015943050552000404,"signal_exit"
"SOLUSDT","closed",1704149400000,1704154800000,108.07954000000001,109.23875600000001,0.022,0.020721749488000096,"signal_exit"
"ADAUSDT","closed",1704149100000,1704159000000,0.61794064,0.6299431600000001,7.6000000000000005,0.08173523512000003,"signal_exit"
"ETHUSDT","closed",1704149700000,1704159600000,2337.0110520000003,2374.966616,0.0005,0.016621793165999987,"signal_exit"
"BNBUSDT","closed",1704155100000,1704160200000,317.08004,316.6196,0.005,-0.005470698200000124,"signal_exit"
"DOGEUSDT","closed",1704161400000,1704162300000,0.09288132400000002,0.092528832,13,-0.006992728028000217,"signal_exit"
"ETHUSDT","closed",1704162600000,1704164700000,2382.4855560000005,2369.1635880000003,0.0005,-0.009036808572000066,"signal_exit"
"XRPUSDT","closed",1704161400000,1704164700000,0.63395984,0.6310418400000001,4,-0.01673200671999986,"signal_exit"
"BTCUSDT","closed",1704161400000,1704168900000,45034.34644400001,45224.625248,0.0001,0.01000198323079804,"signal_exit"
"ETHUSDT","closed",1704166800000,1704169500000,2384.4378960000004,2380.370124,0.0005,-0.004416290010000212,"signal_exit"
"ADAUSDT","closed",1704169800000,1704170700000,0.6295545600000001,0.62764592,5.6000000000000005,-0.01772870668800053,"signal_exit"
"BNBUSDT","closed",1704171300000,1704173700000,319.28268,318.1178,0.008,-0.014418243840000233,"signal_exit"
"ETHUSDT","closed",1704170700000,1704174000000,2388.002168,2378.3525480000003,0.0007,-0.010091182301199542,"signal_exit"
"DOGEUSDT","closed",1704166500000,1704174300000,0.09284127600000001,0.092808496,27,-0.0058976038440001766,"signal_exit"
"ETHUSDT","closed",1704177600000,1704178200000,2382.9360960000004,2373.808008,0.0005,-0.006942416052000189,"signal_exit"
"XRPUSDT","closed",1704178800000,1704182700000,0.6305557600000001,0.6286447199999999,1.9000000000000001,-0.006023456912000347,"signal_exit"
"BTCUSDT","closed",1704177000000,1704188700000,45258.515124,45677.111612,0.0001,0.03276608612639986,"signal_exit"
"BNBUSDT","closed",1704183300000,1704188700000,318.68196000000006,319.21648000000005,0.003,-0.00031013532000001565,"signal_exit"
"SOLUSDT","closed",1704177000000,1704189900000,112.92534800000001,115.051772,0.022,0.04176583135999978,"signal_exit"
"ADAUSDT","closed",1704190500000,1704191700000,0.63385972,0.6272464,7.5,-0.0590581959000005,"signal_exit"
"SOLUSDT","closed",1704194400000,1704194700000,115.448372,114.98185600000001,0.021,-0.014635870788000105,"signal_exit"
"ADAUSDT","closed",1704194400000,1704195000000,0.6295545600000001,0.62554844,2,-0.010522446000000185,"signal_exit"
"BNBUSDT","closed",1704193200000,1704195900000,320.18376000000006,318.41744,0.014,-0.03366889680000007,"signal_exit"
"BNBUSDT","closed",1704197400000,1704199500000,321.38520000000005,318.41744,0.014,-0.050505876959999974,"signal_exit"
"BTCUSDT","closed",1704198000000,1704200100000,45479.90046800001,45247.627612,0.00002,-0.006460007681600155,"signal_exit"
"ETHUSDT","closed",1704197700000,1704200100000,2397.8840120000004,2383.98578,0.001,-0.01868010179199997,"signal_exit"
"SOLUSDT","closed",1704201600000,1704203400000,114.076728,113.253932,0.021,-0.022052659859999935,"signal_exit"
"XRPUSDT","closed",1704204900000,1704205200000,0.63295864,0.6298432800000001,2.8000000000000003,-0.012258853375999745,"signal_exit"
"ETHUSDT","closed",1704202200000,1704205800000,2398.5047560000003,2379.531132,0.0005,-0.01187582994400005,"signal_exit"
"BTCUSDT","closed",1704201600000,1704206100000,45572.621600000006,45305.927568,0.0001,-0.035757258116800195,"signal_exit"
"XRPUSDT","closed",1704210000000,1704211800000,0.6287536,0.6227518000000001,7.4,-0.05367445996000075,"signal_exit"
"BTCUSDT","closed",1704210300000,1704212100000,45284.97684,44937.100692,0.00002,-0.008761964510640041,"signal_exit"
"ADAUSDT","closed",1704210000000,1704212100000,0.6177404000000001,0.61186488,3.7,-0.02628896353600041,"signal_exit"
"BNBUSDT","closed",1704212100000,1704212400000,309.27068,307.83016,0.011,-0.02263382924000057,"signal_exit"
"ETHUSDT","closed",1704213600000,1704216300000,2367.03704,2359.2754680000003,0.0019,-0.023726980565199618,"signal_exit"
"ADAUSDT","closed",1704213600000,1704216300000,0.61733992,0.61436188,2,-0.0084194836,"signal_exit"
"BNBUSDT","closed",1704213600000,1704216600000,310.67236,309.32836,0.007,-0.01374800504000051,"signal_exit"
"BNBUSDT","closed",1704218400000,1704221100000,310.372,309.42824,0.014,-0.021889843360000327,"signal_exit"
"DOGEUSDT","closed",1704218700000,1704222000000,0.09162982400000001,0.09154002,26,-0.007097319944000091,"signal_exit"
"DOGEUSDT","closed",1704222300000,1704222600000,0.091719932,0.091559996,21,-0.007207534488000045,"signal_exit"
"ETHUSDT","closed",1704219300000,1704223500000,2360.258916,2357.247904,0.0005,-0.003864259410000237,"signal_exit"
"BNBUSDT","closed",1704222900000,1704224100000,310.87260000000003,309.42824,0.006,-0.01238796504000006,"signal_exit"
"SOLUSDT","closed",1704222300000,1704224100000,108.66023600000001,107.43092800000001,0.036000000000000004,-0.05203436990400068,"signal_exit"
"BTCUSDT","closed",1704225900000,1704227700000,45167.946572,44796.189988000006,0.00005,-0.023086036027999857,"signal_exit"
"ETHUSDT","closed",1704225900000,1704228000000,2379.4919680000003,2360.3541720000003,0.0005,-0.011938821069999994,"signal_exit"
"BNBUSDT","closed",1704224700000,1704228000000,310.87260000000003,310.1274,0.014,-0.019126800000000443,"signal_exit"
"BNBUSDT","closed",1704230100000,1704232500000,312.07404,310.32716,0.014,-0.033169936800000244,"signal_exit"
"XRPUSDT","closed",1704231000000,1704234600000,0.6273519200000001,0.6252488,1.8,-0.006040297296000086,"signal_exit"
"BTCUSDT","closed",1704231000000,1704234900000,44993.65767600001,44930.938096,0.00005,-0.007632208788600714,"signal_exit"
"ADAUSDT","closed",1704232800000,1704238800000,0.6042242000000001,0.6052727999999999,4.6000000000000005,-0.0007401262000006348,"signal_exit"
"XRPUSDT","closed",1704236700000,1704239100000,0.6279526400000001,0.6252488,2.5,-0.009892603600000216,"signal_exit"
"DOGEUSDT","closed",1704236400000,1704239100000,0.09131945200000001,0.09084086000000001,33,-0.021804826295999558,"signal_exit"
"BNBUSDT","closed",1704240000000,1704243600000,313.3756,312.92404,0.014,-0.015090034960000054,"signal_exit"
"SOLUSDT","closed",1704244500000,1704245400000,107.458796,106.711792,0.026000000000000002,-0.024990539288000324,"signal_exit"
"DOGEUSDT","closed",1704246300000,1704249000000,0.091689896,0.09152004400000001,30,-0.010591858199999749,"signal_exit"
"ETHUSDT","closed",1704240600000,1704249900000,2364.4739680000002,2366.8563599999998,0.0004,-0.0009395753312002597,"signal_exit"
"BTCUSDT","closed",1704240600000,1704250200000,45059.98717600001,45185.652072000004,0.00005,0.0017709628375994768,"signal_exit"
"ETHUSDT","closed",1704253800000,1704255000000,2370.401072,2366.137224,0.0009000000000000001,-0.008100347666400332,"signal_exit"
"SOLUSDT","closed",1704253500000,1704255000000,108.18967200000002,107.380988,0.04,-0.04097018640000094,"signal_exit"
"BTCUSDT","closed",1704255300000,1704256500000,45305.391308,45100.853952000005,0.00004,-0.011797744050399794,"signal_exit"
