symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"BTCUSDT","closed",1704085500000,1704087300000,42373.86199199999,42246.176,0.00008,-0.016984482399359457,"signal_exit"
"XRPUSDT","closed",1704087300000,1704087900000,0.61168896,0.6095119999999999,4.4,-0.014951908223999943,"signal_exit"
"ETHUSDT","closed",1704085500000,1704088800000,2281.603824,2275.198384,0.001,-0.010962242208000017,"signal_exit"
"ADAUSDT","closed",1704090600000,1704098700000,0.5956761599999999,0.59792128,5.800000000000001,0.006098830848000336,"signal_exit"
"BTCUSDT","closed",1704090900000,1704108900000,42388.87399199999,42605.23852,0.00005,0.006568520774400177,"signal_exit"
"ADAUSDT","closed",1704099300000,1704109500000,0.59987952,0.60021944,4.5,-0.003870805319999615,"signal_exit"
"ETHUSDT","closed",1704111300000,1704114900000,2304.14184,2302.8362559999996,0.0009000000000000001,-0.0053213058864005625,"signal_exit"
"ETHUSDT","closed",1704115500000,1704117900000,2308.1850719999998,2299.139216,0.0009000000000000001,-0.0122878622592002,"signal_exit"
"XRPUSDT","closed",1704110100000,1704118500000,0.6209964,0.61930416,5.6000000000000005,-0.016422227136000167,"signal_exit"
"BNBUSDT","closed",1704121800000,1704129300000,310.94856,311.35072,0.007,-0.0015409749599997191,"signal_exit"
"DOGEUSDT","closed",1704120600000,1704135900000,0.09062244,0.091286912,38,0.018337380624000144,"signal_exit"
"DOGEUSDT","closed",1704137400000,1704142200000,0.09178336799999999,0.09150673599999999,29,-0.013337741015999605,"signal_exit"
"ETHUSDT","closed",1704130200000,1704144300000,2315.3307839999998,2336.22952,0.0009000000000000001,0.014622458126400062,"signal_exit"
"XRPUSDT","closed",1704146100000,1704147600000,0.6287025599999999,0.6265983199999999,5.5,-0.01847747483999962,"signal_exit"
"DOGEUSDT","closed",1704146700000,1704149100000,0.09176335199999999,0.09137684,24,-0.013671652608000517,"signal_exit"
"ADAUSDT","closed",1704149400000,1704160500000,0.6184943999999999,0.62729776,5.6000000000000005,0.04232237990400067,"signal_exit"
"SOLUSDT","closed",1704149700000,1704162900000,108.17647199999999,111.400808,0.02,0.060095174399999784,"signal_exit"
"SOLUSDT","closed",1704163800000,1704165600000,111.959496,111.071072,0.022,-0.024452000495999826,"signal_exit"
"BTCUSDT","closed",1704162000000,1704170100000,45025.431552,45169.825207999995,0.00006000000000000001,0.003251903954399893,"signal_exit"
"ADAUSDT","closed",1704170400000,1704171300000,0.62940312,0.6270979200000001,4.1000000000000005,-0.014602974263999702,"signal_exit"
"XRPUSDT","closed",1704172800000,1704174300000,0.6345071999999999,0.6312945600000001,4.1000000000000005,-0.018361611215999663,"signal_exit"
"DOGEUSDT","closed",1704166800000,1704174900000,0.092964312,0.09274574399999999,27,-0.010915507511999767,"signal_exit"
"BTCUSDT","closed",1704177600000,1704189300000,45331.236,45636.941216,0.00007000000000000001,0.01503159271487986,"signal_exit"
"SOLUSDT","closed",1704177900000,1704191700000,113.08039199999999,114.598248,0.02,0.02580354720000022,"signal_exit"
"BNBUSDT","closed",1704193800000,1704199800000,320.256,317.54576000000003,0.01,-0.03348041759999898,"signal_exit"
"ETHUSDT","closed",1704198300000,1704200400000,2401.799904,2387.2286879999997,0.0009000000000000001,-0.017424220132800095,"signal_exit"
"SOLUSDT","closed",1704202200000,1704203400000,113.79096,113.299288,0.02,-0.014375244959999645,"signal_exit"
"DOGEUSDT","closed",1704203400000,1704206400000,0.092734128,0.092206176,25,-0.01782230759999992,"signal_exit"
"BTCUSDT","closed",1704201300000,1704206700000,45571.538087999994,45165.8384,0.00007000000000000001,-0.03475059451415996,"signal_exit"
"XRPUSDT","closed",1704211200000,1704212100000,0.62590032,0.6231011200000001,5.5,-0.022265107919999583,"signal_exit"
"ADAUSDT","closed",1704211500000,1704212400000,0.61419096,0.61201,3.6,-0.012265779455999937,"signal_exit"
"BTCUSDT","closed",1704213900000,1704216900000,45432.767159999996,44986.541952,0.00004,-0.021465780684479796,"signal_exit"
"ADAUSDT","closed",1704212700000,1704216900000,0.6158923199999999,0.61181016,5.5,-0.029204243639999294,"signal_exit"
"BNBUSDT","closed",1704220200000,1704221100000,310.74839999999995,309.55216,0.007,-0.012715783919999613,"signal_exit"
"BNBUSDT","closed",1704221400000,1704221700000,309.7476,309.45223999999996,0.007,-0.006401918879999968,"signal_exit"
"ETHUSDT","closed",1704220200000,1704224700000,2370.3547679999997,2362.878184,0.0014,-0.01709374373279937,"signal_exit"
"SOLUSDT","closed",1704222300000,1704224700000,108.616824,107.414,0.02,-0.028377096479999864,"signal_exit"
"ETHUSDT","closed",1704225900000,1704228600000,2378.541312,2361.669152,0.0009000000000000001,-0.019451133417600186,"signal_exit"
"BNBUSDT","closed",1704225300000,1704228900000,311.44895999999994,309.85192,0.01,-0.02218340879999925,"signal_exit"
"BNBUSDT","closed",1704230700000,1704232500000,311.24879999999996,310.45144,0.01,-0.014190602399999808,"signal_exit"
"XRPUSDT","closed",1704232500000,1704235200000,0.6277017599999999,0.62440008,4.1000000000000005,-0.018670505543999294,"signal_exit"
"BTCUSDT","closed",1704231900000,1704235800000,45077.5332,44926.110336,0.00005,-0.01207132537679989,"signal_exit"
"XRPUSDT","closed",1704237300000,1704239400000,0.62830224,0.6240004,3.5,-0.01943949923999977,"signal_exit"
