symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"ADAUSDT","closed",1704096900000,1704157200000,0.5983990499999999,0.6339858415035,3.3000000000000003,0.1133695418195888,"take_profit"
"ETHUSDT","closed",1704183300000,1704198600000,2419.819305,2395.5416299999997,0.0008,-0.02327442874800023,"signal_exit"
"XRPUSDT","closed",1704228300000,1704241800000,0.62621295,0.6262867000000001,3.2,-0.003771998879999572,"signal_exit"
"BTCUSDT","closed",1704243600000,1704268800000,45204.75108,45042.197635000004,0.00004,-0.010112015748599879,"signal_exit"
"BTCUSDT","closed",1704276900000,1704280500000,45306.76206,44336.18082,0.00004,-0.04240896731519994,"signal_exit"
"BNBUSDT","closed",1704302100000,1704312900000,317.85884999999996,314.84250000000003,0.006,-0.02189430809999937,"signal_exit"
"BNBUSDT","closed",1704316500000,1704327300000,317.65875,315.4422,0.006,-0.017097905700000027,"signal_exit"
"ADAUSDT","closed",1704329100000,1704330900000,0.56038005,0.5517240000000001,3.5,-0.034188539174999866,"signal_exit"
"ADAUSDT","closed",1704331800000,1704332700000,0.5541769499999999,0.55142415,3.5,-0.013504403849999624,"signal_exit"
"ETHUSDT","closed",1704336300000,1704357900000,2232.705795,2214.842025,0.0008,-0.01784905425599992,"signal_exit"
"ADAUSDT","closed",1704365100000,1704371400000,0.5668833,0.56161905,3.5,-0.022374633225000107,"signal_exit"
"ETHUSDT","closed",1704372300000,1704409200000,2237.107995,2268.415225,0.0008,0.021441365424000214,"signal_exit"
"ETHUSDT","closed",1704438900000,1704455100000,2265.5221949999996,2240.849015,0.0008,-0.02334364096799968,"signal_exit"
"BTCUSDT","closed",1704461400000,1704463200000,43910.44425,43801.20844,0.00004,-0.00787789850759979,"signal_exit"
"ETHUSDT","closed",1704483900000,1704513600000,2235.3771300000003,2252.203335,0.0008,0.009870899627999918,"signal_exit"
"BNBUSDT","closed",1704537000000,1704572100000,305.65274999999997,306.54665,0.006,0.0016902035999999399,"signal_exit"
"BNBUSDT","closed",1704579300000,1704597300000,307.05344999999994,305.44720000000007,0.006,-0.013312503899999273,"signal_exit"
"DOGEUSDT","closed",1704600900000,1704613500000,0.08092043999999998,0.08065965,24,-0.010136882159999638,"signal_exit"
