symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"BTCUSDT","closed",1704094200000,1704120300000,42480.677376,42578.150208,0.00013000000000000002,0.001613820574080549,"signal_exit"
"ADAUSDT","closed",1704093300000,1704121200000,0.5986785599999999,0.60071904,14.600000000000001,0.012279803040000203,"signal_exit"
"BNBUSDT","closed",1704122100000,1704138300000,311.54904,311.55056,0.028,-0.017404228800000254,"signal_exit"
"ETHUSDT","closed",1704123000000,1704150000000,2319.2339039999997,2333.851424,0.0024000000000000002,0.023914643212799902,"signal_exit"
"BNBUSDT","closed",1704141000000,1704177000000,313.35048,317.04616,0.021,0.06437095055999986,"signal_exit"
"ETHUSDT","closed",1704150900000,1704177900000,2348.8776,2371.960912,0.0027,0.049578678417599775,"signal_exit"
"DOGEUSDT","closed",1704180600000,1704193200000,0.09399513599999999,0.092955576,61,-0.0748171534319999,"signal_exit"
"BTCUSDT","closed",1704180600000,1704195000000,45562.841135999995,45209.793207999996,0.00019,-0.08432590684535946,"signal_exit"
"BTCUSDT","closed",1704204900000,1704208500000,45674.54042399999,44968.006792,0.00019,-0.1514634740510381,"signal_exit"
"ETHUSDT","closed",1704224700000,1704231900000,2371.085352,2364.4469280000003,0.0023,-0.026160099443999663,"signal_exit"
"BTCUSDT","closed",1704235500000,1704239100000,45017.715384,44910.952472000004,0.00012000000000000002,-0.023602989582721,"signal_exit"
"XRPUSDT","closed",1704223800000,1704239100000,0.62820216,0.62410032,13.8,-0.07388716622399905,"signal_exit"
"DOGEUSDT","closed",1704240000000,1704255300000,0.09142307999999999,0.09143679199999999,94,-0.01589989996799801,"signal_exit"
"BTCUSDT","closed",1704241800000,1704259800000,45183.477887999994,45204.75724,0.00012000000000000002,-0.008293065975358616,"signal_exit"
"DOGEUSDT","closed",1704262500000,1704279600000,0.091803384,0.09068739199999999,68,-0.08829682876800149,"signal_exit"
"BNBUSDT","closed",1704258000000,1704283200000,315.25199999999995,302.39980646399994,0.021,-0.28286675219174384,"stop_loss"
"SOLUSDT","closed",1704298500000,1704303900000,101.19088799999999,97.06553787801599,0.055,-0.23779836013241074,"stop_loss"
"BNBUSDT","closed",1704298500000,1704309300000,320.55624,314.94784,0.026000000000000002,-0.16234150608000064,"signal_exit"
"DOGEUSDT","closed",1704305700000,1704310200000,0.08219570399999998,0.082094272,66,-0.017537650415999195,"signal_exit"
"DOGEUSDT","closed",1704315600000,1704324600000,0.082235736,0.081624648,101,-0.0782697867840021,"signal_exit"
"SOLUSDT","closed",1704316500000,1704325500000,100.04997599999999,98.44118399999999,0.054,-0.09759329063999989,"signal_exit"
"ADAUSDT","closed",1704329100000,1704331800000,0.56054808,0.5534568799999999,9.600000000000001,-0.07876996761600097,"signal_exit"
"SOLUSDT","closed",1704329100000,1704335400000,100.19008799999999,99.929992,0.082,-0.03773771855999897,"signal_exit"
"SOLUSDT","closed",1704336300000,1704353400000,100.98071999999999,99.160608,0.063,-0.12727595966399985,"signal_exit"
"ETHUSDT","closed",1704335400000,1704354300000,2225.2888080000002,2220.0725199999997,0.0024000000000000002,-0.023187958387199892,"signal_exit"
"BNBUSDT","closed",1704360600000,1704366000000,323.95895999999993,317.54576000000003,0.025,-0.1763676179999969,"signal_exit"
"ADAUSDT","closed",1704363300000,1704371400000,0.56154888,0.56145048,9.5,-0.011603293920000368,"signal_exit"
"ADAUSDT","closed",1704373200000,1704406500000,0.5617490399999999,0.57224184,10.700000000000001,0.10013925758399989,"signal_exit"
"BTCUSDT","closed",1704366900000,1704412800000,43144.01762399999,44160.623216,0.00014000000000000001,0.13010213316240016,"signal_exit"
"DOGEUSDT","closed",1704413700000,1704418200000,0.084647664,0.083453184,97,-0.13217034225599988,"signal_exit"
"ETHUSDT","closed",1704434400000,1704452400000,2251.0193759999997,2240.5761039999998,0.0024000000000000002,-0.035843681951999606,"signal_exit"
"BTCUSDT","closed",1704434400000,1704454200000,43723.991232,43779.09868,0.00018,-0.005831215544159107,"signal_exit"
"BTCUSDT","closed",1704462300000,1704464100000,44021.198808,43689.0208,0.00018,-0.0755798809694408,"signal_exit"
"XRPUSDT","closed",1704480300000,1704504600000,0.56815416,0.57274144,9.3,0.03205137492000176,"signal_exit"
"ETHUSDT","closed",1704480300000,1704509100000,2235.6270719999998,2253.365864,0.0036000000000000003,0.04769927663040008,"signal_exit"
"ADAUSDT","closed",1704532500000,1704546900000,0.52311816,0.5201835199999999,10.200000000000001,-0.04057500513600054,"signal_exit"
"BNBUSDT","closed",1704532500000,1704547800000,305.94455999999997,305.15567999999996,0.026000000000000002,-0.03639948623999967,"signal_exit"
"ADAUSDT","closed",1704547800000,1704548700000,0.5219172,0.52088296,15.5,-0.032194122479999976,"signal_exit"
"DOGEUSDT","closed",1704549600000,1704567600000,0.080844624,0.080975168,65,-0.0020329264800000857,"signal_exit"
"ADAUSDT","closed",1704549600000,1704568500000,0.5249195999999999,0.52238176,15.4,-0.05521117694399891,"signal_exit"
"BNBUSDT","closed",1704576600000,1704595500000,307.44575999999995,306.15488,0.026000000000000002,-0.04951649663999813,"signal_exit"
"BTCUSDT","closed",1704585600000,1704599100000,43995.15799199999,43905.257672,0.00012000000000000002,-0.021336088279679366,"signal_exit"
"ETHUSDT","closed",1704603600000,1704618000000,2250.2887919999994,2234.9506079999996,0.0035,-0.06938198189999945,"signal_exit"
"BNBUSDT","closed",1704603600000,1704619800000,308.54663999999997,306.2548,0.017,-0.049412904479999575,"signal_exit"
"SOLUSDT","closed",1704630600000,1704643200000,94.97592,94.19458399999999,0.055,-0.053377857720000144,"signal_exit"
"BTCUSDT","closed",1704629700000,1704644100000,44083.238399999995,44132.685584,0.00018,-0.006978373197119581,"signal_exit"
"ADAUSDT","closed",1704654000000,1704662100000,0.5168131199999999,0.51218992,10.100000000000001,-0.05708725070399989,"signal_exit"
"ETHUSDT","closed",1704653100000,1704664800000,2246.9761439999997,2231.633264,0.0035,-0.06937521292799875,"signal_exit"
"XRPUSDT","closed",1704675600000,1704681900000,0.57576024,0.55228764653568,13.8,-0.33948885064180967,"stop_loss"
"ETHUSDT","closed",1704692700000,1704711600000,2198.347272,2227.576512,0.0035,0.08681160675600008,"signal_exit"
"SOLUSDT","closed",1704692700000,1704738600000,89.351424,98.20793714688,0.057,0.4941303657867886,"take_profit"
"XRPUSDT","closed",1704712500000,1704759300000,0.5592470399999999,0.5723417599999999,10.9,0.13039813008000056,"signal_exit"
"SOLUSDT","closed",1704758400000,1704763800000,98.85902399999999,96.902416,0.059000000000000004,-0.12698979695999935,"signal_exit"
"BTCUSDT","closed",1704771900000,1704781800000,46964.50156799999,46688.898976,0.00011,-0.04061815917983935,"signal_exit"
"SOLUSDT","closed",1704767400000,1704789900000,99.04917599999999,100.759328,0.081,0.12233782317600195,"signal_exit"
"BTCUSDT","closed",1704784500000,1704790800000,46945.86667199999,46550.739592,0.00011,-0.053748605489039925,"signal_exit"
"SOLUSDT","closed",1704801600000,1704804300000,101.64124799999999,97.497537601536,0.079,-0.34308508554117534,"stop_loss"
"XRPUSDT","closed",1704803400000,1704804300000,0.56755368,0.55785336,9.200000000000001,-0.09959668876800087,"signal_exit"
"DOGEUSDT","closed",1704820500000,1704821400000,0.08133501599999998,0.07801915006771198,65,-0.2258893063931211,"stop_loss"
