symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"ADAUSDT","closed",1704091500000,1704118500000,0.5984172400000001,0.60107784,10.5,0.015341601659998538,"signal_exit"
"ETHUSDT","closed",1704088800000,1704119400000,2277.719988,2300.6758720000003,0.0109,0.20031462072600448,"signal_exit"
"BNBUSDT","closed",1704122100000,1704136500000,311.67356000000007,311.22608,0.06,-0.0642227784000049,"signal_exit"
"DOGEUSDT","closed",1704089700000,1704144600000,0.08927700400000001,0.091380212,140,0.26915710976000007,"signal_exit"
"BNBUSDT","closed",1704140100000,1704146400000,313.77608,312.32475999999997,0.045,-0.0934839378000003,"signal_exit"
"ETHUSDT","closed",1704123000000,1704147300000,2320.1608560000004,2327.4537,0.004,0.010580917775996568,"signal_exit"
"BNBUSDT","closed",1704149100000,1704165300000,313.97632000000004,317.119,0.08,0.20092677439999562,"signal_exit"
"SOLUSDT","closed",1704150900000,1704167100000,109.14081200000001,111.276308,0.115,0.22023407119999838,"signal_exit"
"XRPUSDT","closed",1704150900000,1704173400000,0.63115648,0.63184088,10,-0.005785973600000105,"signal_exit"
"ETHUSDT","closed",1704168900000,1704176100000,2386.0898760000005,2378.582272,0.009300000000000001,-0.11413216817640404,"signal_exit"
"BNBUSDT","closed",1704168900000,1704176100000,318.28148,317.01912,0.034,-0.0645204604000007,"signal_exit"
"DOGEUSDT","closed",1704180600000,1704190500000,0.09403270400000001,0.09303822,135,-0.15950991474000098,"signal_exit"
"BTCUSDT","closed",1704179700000,1704191400000,45515.653320000005,45526.462608,0.00055,-0.044128055360403096,"signal_exit"
"ETHUSDT","closed",1704182400000,1704191400000,2394.590064,2398.628188,0.0026000000000000003,-0.001963245055200069,"signal_exit"
"BNBUSDT","closed",1704195900000,1704201300000,320.18376000000006,318.41744,0.078,-0.18758385360000318,"signal_exit"
"ETHUSDT","closed",1704204000000,1704206700000,2402.9200480000004,2364.439264,0.005200000000000001,-0.22489034522240203,"signal_exit"
"DOGEUSDT","closed",1704204900000,1704206700000,0.09271112000000001,0.091530032,69,-0.09420771148800089,"signal_exit"
"BTCUSDT","closed",1704202200000,1704207600000,45717.27497600001,45046.539208,0.00054,-0.4112097743793619,"signal_exit"
"BTCUSDT","closed",1704216600000,1704218400000,45123.353124,44969.731488000005,0.00013000000000000002,-0.031682913679559555,"signal_exit"
"ADAUSDT","closed",1704215700000,1704218400000,0.61583812,0.6126639199999999,40.1,-0.17654835180400497,"signal_exit"
"DOGEUSDT","closed",1704215700000,1704220200000,0.09166987200000001,0.09144014,134,-0.05532082960800011,"signal_exit"
"DOGEUSDT","closed",1704221100000,1704222900000,0.091689896,0.091150488,135,-0.09750353184000282,"signal_exit"
"ETHUSDT","closed",1704221100000,1704230100000,2368.53884,2348.8579839999998,0.0103,-0.25130200408720427,"signal_exit"
"XRPUSDT","closed",1704222000000,1704230100000,0.6292542,0.62494916,9.8,-0.05448058492799923,"signal_exit"
"BTCUSDT","closed",1704232800000,1704238200000,45207.774308,44777.961888000005,0.00043000000000000004,-0.22351320716427736,"signal_exit"
"SOLUSDT","closed",1704233700000,1704238200000,108.40993600000002,106.74175600000001,0.093,-0.1751498473559998,"signal_exit"
"XRPUSDT","closed",1704238200000,1704240000000,0.6273519200000001,0.62454964,31.3,-0.12689588282799846,"signal_exit"
"BNBUSDT","closed",1704224700000,1704250800000,311.57344,312.125,0.029,-0.002092014760000538,"signal_exit"
"ETHUSDT","closed",1704243600000,1704252600000,2367.78794,2364.748892,0.0041,-0.03186349781119979,"signal_exit"
"BTCUSDT","closed",1704242700000,1704254400000,45189.772732000005,45166.265364,0.00043000000000000004,-0.04896126462128336,"signal_exit"
"SOLUSDT","closed",1704253500000,1704254400000,108.239732,107.380988,0.132,-0.141816143039998,"signal_exit"
"XRPUSDT","closed",1704255300000,1704267000000,0.6297548000000001,0.63204064,38.1,0.03901609773599901,"signal_exit"
"ADAUSDT","closed",1704255300000,1704267900000,0.6126342800000001,0.6087686000000001,19.6,-0.09970682444799905,"signal_exit"
"BNBUSDT","closed",1704256200000,1704270600000,314.17656000000005,317.6184,0.019,0.053390855759998246,"signal_exit"
"BTCUSDT","closed",1704274200000,1704279600000,45469.487988,44683.125828,0.00013000000000000002,-0.11394692059608058,"signal_exit"
"DOGEUSDT","closed",1704272400000,1704279600000,0.092080364,0.09065108799999999,260,-0.4191219375200035,"signal_exit"
"BNBUSDT","closed",1704273300000,1704283200000,319.68316000000004,303.3345631976,0.037,-0.6279497374471106,"stop_loss"
"BTCUSDT","closed",1704296700000,1704304800000,43051.610012000005,42826.5464,0.00013000000000000002,-0.04042242989356115,"signal_exit"
"BNBUSDT","closed",1704295800000,1704305700000,315.37800000000004,315.22128000000004,0.037,-0.02913081336000012,"signal_exit"
"XRPUSDT","closed",1704293100000,1704306600000,0.5621738000000001,0.57460964,41.6,0.47004075289600067,"signal_exit"
"SOLUSDT","closed",1704312900000,1704322800000,98.66826,97.78252,0.11900000000000001,-0.12878070282000031,"signal_exit"
"XRPUSDT","closed",1704312000000,1704322800000,0.5761906000000001,0.57950376,41,0.08845609123999765,"signal_exit"
"ADAUSDT","closed",1704312900000,1704322800000,0.55937044,0.5533352,10.600000000000001,-0.07576822378400028,"signal_exit"
"ADAUSDT","closed",1704328200000,1704331800000,0.5612727200000001,0.55323532,10.700000000000001,-0.09792541602800142,"signal_exit"
"BTCUSDT","closed",1704327300000,1704332700000,42941.828432,42656.760388,0.00054,-0.20015998172280547,"signal_exit"
"SOLUSDT","closed",1704328200000,1704333600000,99.949796,99.210804,0.11900000000000001,-0.11164015940000205,"signal_exit"
"SOLUSDT","closed",1704336300000,1704345300000,101.02108000000001,99.790108,0.115,-0.16465506662000173,"signal_exit"
"BTCUSDT","closed",1704336300000,1704352500000,43190.256188,43010.285648,0.00054,-0.1437323841914413,"signal_exit"
"SOLUSDT","closed",1704348900000,1704353400000,101.07114000000001,99.12091199999999,0.08600000000000001,-0.18493612447200292,"signal_exit"
"BNBUSDT","closed",1704337200000,1704354300000,316.07884,318.1178,0.018000000000000002,0.02528574047999843,"signal_exit"
"BNBUSDT","closed",1704360600000,1704365100000,324.08844,318.31756,0.07100000000000001,-0.4553433059999996,"signal_exit"
"ADAUSDT","closed",1704361500000,1704368700000,0.56327512,0.55723052,20.6,-0.14760117618400237,"signal_exit"
"ADAUSDT","closed",1704373200000,1704388500000,0.5619735600000001,0.57071432,22.900000000000002,0.17422485154799716,"signal_exit"
"BTCUSDT","closed",1704362400000,1704392100000,42990.92728,43923.488488,0.00013000000000000002,0.1099340829901605,"signal_exit"
"ETHUSDT","closed",1704366900000,1704393000000,2227.36964,2273.878068,0.0064,0.2688459538687997,"signal_exit"
"BTCUSDT","closed",1704393900000,1704401100000,44101.81875200001,44060.743584,0.00018,-0.023262791460481047,"signal_exit"
"SOLUSDT","closed",1704391200000,1704405600000,103.47402000000001,106.202404,0.125,0.31483844699999963,"signal_exit"
"XRPUSDT","closed",1704393000000,1704409200000,0.58780452,0.58509704,28.3,-0.10981479814800466,"signal_exit"
"DOGEUSDT","closed",1704408300000,1704409200000,0.08434108800000001,0.083879224,129,-0.08128087624799996,"signal_exit"
"BTCUSDT","closed",1704402000000,1704411000000,44355.1624,44102.223748,0.00018,-0.061451286866640586,"signal_exit"
"DOGEUSDT","closed",1704413700000,1704418200000,0.08468149600000001,0.083419776,273,-0.3903412072560073,"signal_exit"
"DOGEUSDT","closed",1704429000000,1704430800000,0.08297945600000001,0.082820496,138,-0.04481687337599993,"signal_exit"
"XRPUSDT","closed",1704429000000,1704435300000,0.57779252,0.57211264,39.6,-0.27045949233600197,"signal_exit"
"ETHUSDT","closed",1704429900000,1704451500000,2246.54262,2237.621628,0.0025,-0.033512890620001734,"signal_exit"
"BNBUSDT","closed",1704444300000,1704451500000,319.88340000000005,317.41864000000004,0.049,-0.1520010399600018,"signal_exit"
"BTCUSDT","closed",1704431700000,1704452400000,43687.351988,43669.5336,0.00019,-0.01998330198172127,"signal_exit"
"ETHUSDT","closed",1704460500000,1704464100000,2248.8954400000002,2230.5101720000002,0.005,-0.11432336806000087,"signal_exit"
"BTCUSDT","closed",1704459600000,1704465000000,44053.871284,43565.488604000006,0.00051,-0.2937610403428792,"signal_exit"
"SOLUSDT","closed",1704460500000,1704465000000,100.92096000000001,98.521632,0.057,-0.14812992374400125,"signal_exit"
"BNBUSDT","closed",1704478500000,1704500100000,313.87620000000004,306.23208000000005,0.018000000000000002,-0.1487561090399998,"signal_exit"
"BTCUSDT","closed",1704478500000,1704504600000,43547.113904000005,43980.999392,0.00051,0.1766422610990368,"signal_exit"
"ETHUSDT","closed",1704478500000,1704504600000,2230.9739600000003,2256.698708,0.005,0.10618537665999739,"signal_exit"
"BNBUSDT","closed",1704510900000,1704511800000,307.869,307.53051999999997,0.07200000000000001,-0.0686793254400051,"signal_exit"
"SOLUSDT","closed",1704510900000,1704515400000,99.03870400000001,98.022232,0.114,-0.13834275470400037,"signal_exit"
"DOGEUSDT","closed",1704510900000,1704515400000,0.08229864,0.081741792,69,-0.04974130180799996,"signal_exit"
"XRPUSDT","closed",1704514500000,1704516300000,0.5733872400000001,0.5706144400000001,24.3,-0.09517828082400115,"signal_exit"
"ETHUSDT","closed",1704528900000,1704537900000,2240.1850000000004,2233.256872,0.005,-0.05700784936000147,"signal_exit"
"BTCUSDT","closed",1704528900000,1704541500000,43754.44240000001,43619.553648,0.0005,-0.11113137402400497,"signal_exit"
