symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"BTCUSDT","closed",1704094200000,1704120300000,42480.677376,42578.150208,0.0005300000000000001,0.006579422340482921,"signal_exit"
"ADAUSDT","closed",1704093300000,1704121200000,0.5986785599999999,0.60071904,58.400000000000006,0.049119212160000814,"signal_exit"
"BNBUSDT","closed",1704122100000,1704138300000,311.54904,311.55056,0.112,-0.06961691520000102,"signal_exit"
"ETHUSDT","closed",1704123000000,1704150000000,2319.2339039999997,2333.851424,0.0098,0.09765145978560241,"signal_exit"
"BNBUSDT","closed",1704141000000,1704177000000,313.35048,317.04616,0.08600000000000001,0.26361436896000257,"signal_exit"
"ETHUSDT","closed",1704150900000,1704177900000,2348.8776,2371.960912,0.0108,0.1983147136703991,"signal_exit"
"DOGEUSDT","closed",1704180600000,1704193200000,0.09399513599999999,0.092955576,243,-0.2980421030159981,"signal_exit"
"BTCUSDT","closed",1704180600000,1704195000000,45562.841135999995,45209.793207999996,0.0007700000000000001,-0.3417418330048747,"signal_exit"
"BTCUSDT","closed",1704204900000,1704208500000,45674.54042399999,44968.006792,0.00076,-0.6058538962041524,"signal_exit"
"ETHUSDT","closed",1704224700000,1704231900000,2371.085352,2364.4469280000003,0.0095,-0.10805258465999756,"signal_exit"
"BTCUSDT","closed",1704235500000,1704239100000,45017.715384,44910.952472000004,0.0005,-0.09834578992800047,"signal_exit"
"XRPUSDT","closed",1704223800000,1704239100000,0.62820216,0.62410032,55.300000000000004,-0.2960840791439949,"signal_exit"
"DOGEUSDT","closed",1704240000000,1704255300000,0.09142307999999999,0.09143679199999999,378,-0.06393789561600016,"signal_exit"
"BTCUSDT","closed",1704241800000,1704259800000,45183.477887999994,45204.75724,0.0004900000000000001,-0.03386335273271612,"signal_exit"
"DOGEUSDT","closed",1704262500000,1704279600000,0.091803384,0.09068739199999999,274,-0.35578428062400036,"signal_exit"
"BNBUSDT","closed",1704258000000,1704283200000,315.25199999999995,302.39980646399994,0.085,-1.1449368541094422,"stop_loss"
"SOLUSDT","closed",1704298500000,1704303900000,101.19088799999999,97.06553787801599,0.218,-0.9425462274339189,"stop_loss"
"BNBUSDT","closed",1704298500000,1704309300000,320.55624,314.94784,0.106,-0.6618538324800056,"signal_exit"
"DOGEUSDT","closed",1704305700000,1704310200000,0.08219570399999998,0.082094272,265,-0.07041632363999994,"signal_exit"
"DOGEUSDT","closed",1704315600000,1704324600000,0.082235736,0.081624648,406,-0.3146290439040058,"signal_exit"
"SOLUSDT","closed",1704316500000,1704325500000,100.04997599999999,98.44118399999999,0.217,-0.39218044571999755,"signal_exit"
"ADAUSDT","closed",1704329100000,1704331800000,0.56054808,0.5534568799999999,38.400000000000006,-0.3150798704640039,"signal_exit"
"SOLUSDT","closed",1704329100000,1704335400000,100.19008799999999,99.929992,0.331,-0.15233152247999726,"signal_exit"
"SOLUSDT","closed",1704336300000,1704353400000,100.98071999999999,99.160608,0.252,-0.5091038386559994,"signal_exit"
"ETHUSDT","closed",1704335400000,1704354300000,2225.2888080000002,2220.0725199999997,0.009600000000000001,-0.09275183354879957,"signal_exit"
"BNBUSDT","closed",1704360600000,1704366000000,323.95895999999993,317.54576000000003,0.101,-0.7125251767199927,"signal_exit"
"ADAUSDT","closed",1704363300000,1704371400000,0.56154888,0.56145048,38,-0.04641317568000147,"signal_exit"
"ADAUSDT","closed",1704373200000,1704406500000,0.5617490399999999,0.57224184,42.300000000000004,0.3958776257760057,"signal_exit"
"BTCUSDT","closed",1704366900000,1704412800000,43144.01762399999,44160.623216,0.00058,0.5389945516728076,"signal_exit"
"DOGEUSDT","closed",1704413700000,1704418200000,0.084647664,0.083453184,388,-0.5286813690239995,"signal_exit"
"ETHUSDT","closed",1704434400000,1704452400000,2251.0193759999997,2240.5761039999998,0.0094,-0.14038775431199468,"signal_exit"
"BTCUSDT","closed",1704434400000,1704454200000,43723.991232,43779.09868,0.0007400000000000001,-0.02397277501488304,"signal_exit"
"BTCUSDT","closed",1704462300000,1704464100000,44021.198808,43689.0208,0.0007400000000000001,-0.3107172884299203,"signal_exit"
"XRPUSDT","closed",1704480300000,1704504600000,0.56815416,0.57274144,37.2,0.12820549968000705,"signal_exit"
"ETHUSDT","closed",1704480300000,1704509100000,2235.6270719999998,2253.365864,0.0145,0.19212208642800022,"signal_exit"
"ADAUSDT","closed",1704532500000,1704546900000,0.52311816,0.5201835199999999,40.6,-0.16150443220800526,"signal_exit"
"BNBUSDT","closed",1704532500000,1704547800000,305.94455999999997,305.15567999999996,0.106,-0.14839790544000664,"signal_exit"
"ADAUSDT","closed",1704547800000,1704548700000,0.5219172,0.52088296,62.300000000000004,-0.1293996019680037,"signal_exit"
"DOGEUSDT","closed",1704549600000,1704567600000,0.080844624,0.080975168,261,-0.00816298171200458,"signal_exit"
"ADAUSDT","closed",1704549600000,1704568500000,0.5249195999999999,0.52238176,61.800000000000004,-0.22156173604798823,"signal_exit"
"BNBUSDT","closed",1704576600000,1704595500000,307.44575999999995,306.15488,0.105,-0.19997046719999645,"signal_exit"
"BTCUSDT","closed",1704585600000,1704599100000,43995.15799199999,43905.257672,0.00047000000000000004,-0.08356634576207966,"signal_exit"
"ETHUSDT","closed",1704603600000,1704618000000,2250.2887919999994,2234.9506079999996,0.0143,-0.2834749546199973,"signal_exit"
"BNBUSDT","closed",1704603600000,1704619800000,308.54663999999997,306.2548,0.068,-0.1976516179199983,"signal_exit"
"SOLUSDT","closed",1704630600000,1704643200000,94.97592,94.19458399999999,0.221,-0.2144819373840008,"signal_exit"
"BTCUSDT","closed",1704629700000,1704644100000,44083.238399999995,44132.685584,0.00072,-0.027913492788478322,"signal_exit"
"ADAUSDT","closed",1704654000000,1704662100000,0.5168131199999999,0.51218992,40.300000000000004,-0.22778378251199882,"signal_exit"
"ETHUSDT","closed",1704653100000,1704664800000,2246.9761439999997,2231.633264,0.0142,-0.2814651495935969,"signal_exit"
"XRPUSDT","closed",1704675600000,1704681900000,0.57576024,0.55228764653568,55.300000000000004,-1.3604154667023245,"stop_loss"
"ETHUSDT","closed",1704692700000,1704711600000,2198.347272,2227.576512,0.0142,0.3522070902671999,"signal_exit"
"SOLUSDT","closed",1704692700000,1704738600000,89.351424,98.20793714688,0.228,1.9765214631471544,"take_profit"
"XRPUSDT","closed",1704712500000,1704759300000,0.5592470399999999,0.5723417599999999,43.5,0.520396207200001,"signal_exit"
"SOLUSDT","closed",1704758400000,1704763800000,98.85902399999999,96.902416,0.23900000000000002,-0.5144162961600003,"signal_exit"
"BTCUSDT","closed",1704771900000,1704781800000,46964.50156799999,46688.898976,0.00044,-0.1624726367193574,"signal_exit"
"SOLUSDT","closed",1704767400000,1704789900000,99.04917599999999,100.759328,0.325,0.4908616362000018,"signal_exit"
